expo_family,expo_subfamily,exposure,child_sex,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
phenol,paraben,aver_log2_MEPA,both_sexes,Blood Pressure,56/454,4.97788776296064e-05,0.00124447194074016,1.85363365048593,18.3656535622247,CNTNAP2;SLC44A3;CTNND2;WWC1;PRKAG2;TRAM2;SLC6A3;PARK2;RPTOR;PHACTR3;TNR;TNS3;TNS1;CAST;PRMT8;DSCAM;SLC39A11;MTUS2;FRMD4A;CDYL;FAM101A;MPPED1;ADAM12;RIN3;TSNARE1;DSCAML1;ERGIC1;CREB5;CEMIP;STX17;SATB2;HDAC9;SEC14L4;CAMTA1;STXBP6;CDH26;ASIC2;ST3GAL1;IL12RB2;OPCML;TMEM132D;RAP1GAP2;WWOX;SMAD3;ZBTB16;CADPS;EYA4;FAM189A1;ATP2B2;MYO16;ENOX1;MORN1;DAB1;COL9A1;PSMG4;TPP2
phenol,paraben,aver_log2_MEPA,both_sexes,Cholesterol,35/268,0.000426936792221439,0.00781595987320334,1.96695278969957,15.2613400065063,CHODL;MYOM1;CNTNAP2;ITPR1;CELSR2;LTBP1;MTMR7;PHF21B;IGSF21;C7ORF31;HNF4A;PRDM16;ST3GAL4;HIVEP1;SUSD4;DLGAP1;SLIT3;PDLIM5;C5ORF64;RGS7;OPCML;TMEM132D;WWOX;TLE2;EDN3;LIMCH1;CADPS;ATP2B2;TPCN2;MYO16;MGAT4C;PALLD;ROR1;TOP1;WDFY4
phenol,paraben,aver_log2_PRPA,Male,Body Height,58/385,2.20109863664295e-06,0.000523861475521021,2.0759415949676,27.0423651671968,MYOM1;RYR2;MCTP1;ANTXR1;MYOM3;SYNE1;NR3C2;ADAMTSL1;CEP250;PRKG1;RGS6;DIS3L2;TNS1;ZGPAT;PRKCB;ZBTB38;PDE4D;ITPK1;MAGI2;MKL1;UNC5C;SYN3;SORCS2;PARD3B;NR5A2;SPATA13;ARHGEF1;EXOC2;CCDC40;FBN2;TNXB;CEP85L;PRUNE2;DOT1L;SLC1A1;SLC1A2;WDR61;JAKMIP1;ARFRP1;FGD4;ATXN1;ADAP2;SPOCK3;CPA6;EYA1;TBCD;SULF1;MCC;USH2A;ESR1;FLI1;PBX1;PDE10A;TRIM39;KIF26B;UST;ATP13A2;SLC2A4RG
phenol,paraben,aver_log2_PRPA,Male,Stroke,44/289,2.74455572832219e-05,0.0032660213167034,2.09251002069634,21.9782735800599,SPAG16;PANK3;STEAP1B;HHLA2;GRIK4;ATP10A;AK5;ADARB2;AGER;HDAC9;BACH2;RYR3;PAPSS1;ACAT1;FGD4;SNX29;TMEM245;NKAIN3;ATXN1;SGCD;CUX1;MGAT5;PLCG2;CAMTA1;ITGB6;SLIT2;PRKG1;JAG2;RAP1GAP2;DNAH12;NOM1;BCAS3;SPHKAP;KCNB1;NSMCE2;PROX1;SPTB;NDUFS7;KIF26B;CRAMP1L;SPATA13;TEK;TAF4;SSBP3
phthalate,DEHP,aver_log2_DEHP,Female,Body Fat Distribution,12/57,6.74256018512446e-05,0.00188791685183485,4.48166666666667,43.0441036933713,DAB1;MEGF11;ANKRD44;COL22A1;CAMK4;DLGAP1;NFATC1;KRT76;ADARB2;AFF3;KALRN;SHANK2
phthalate,DEHP,aver_log2_DEHP,Female,Socioeconomic Factors,8/35,0.00061409942139418,0.00723990896801559,4.96665348622644,36.730159329508,PTPRT;FHAD1;SLC9A9;PLD5;RORA;SGCZ;PARK2;CCNJL
phthalate,DEHP,aver_log2_DEHP,Female,Myocardial Infarction,31/229,5.94356462788081e-06,0.000332839619161325,2.65493261406068,31.9473391109332,SLC35F3;CPNE4;MEGF11;TSHZ2;TMPRSS4;PRDM15;LPCAT1;LDB2;FHIT;CDH4;CUX1;EVA1C;CDH23;C9ORF171;MBP;FAM19A5;ADAMTS6;ARNT2;PRKCB;MTUS1;SYT14;AIG1;SGCZ;GJB2;KIAA0922;DLG2;ELMO1;CDH13;DOCK2;ST6GALNAC3;MAD1L1
phthalate,DEHP,aver_log2_DEHP,Female,Echocardiography,35/273,5.30707892590041e-06,0.000332839619161325,2.49745294653869,30.3352347496164,PTPRT;SHC4;CNTNAP2;GABRB1;SLC35F3;CPNE4;MYT1L;OTUD7A;GRIK2;FMN2;LDB2;ADARB2;CACNA1E;JAKMIP3;CTIF;RNF19A;DLGAP1;ZNF385D;EYS;PLXNA4;DAPK1;ANKRD44;SYT14;CACNA2D4;AIG1;SGCZ;MPP7;ARHGAP24;B3GALTL;INPP4B;KIAA0922;DLG2;KIF26B;OR4D10;ASTN1
phthalate,DEHP,aver_log2_DEHP,Female,"Cholesterol, LDL",38/304,3.91895596903831e-06,0.000332839619161325,2.4290937581614,30.2414527903033,PTPRT;FHOD3;CNTNAP2;THSD7B;NRXN1;TSHZ2;RORA;SNX31;FHIT;HECTD4;FAM19A2;GSG1L;TP63;SOX5;PCDH9;LRRN2;MTUS1;ANK2;TIMD4;ARHGAP28;CACNA2D4;HNF1A;OPRM1;ANK1;GABRG3;SGCZ;SND1;CAMKMT;PLA2G15;B3GALTL;NELL1;DAB1;FAM163A;HLA-DRA;KCNQ5;ASTN2;ST6GALNAC3;MDGA2
phthalate,DEHP,aver_log2_DEHP,Female,Triglycerides,32/244,8.27226460230085e-06,0.000337655245735721,2.56,29.9586617676907,CPNE4;NRXN1;TSHZ2;PPP1R2P3;F13A1;GRIK2;TTN;FLRT2;FAM19A1;NCAM2;DLGAP2;SLC12A8;SOX5;RABGAP1L;COL27A1;PCDH9;GRID1;TIMD4;PARVA;C2ORF16;APOA5;SGCZ;CAMKMT;COL1A1;DAB1;ATP13A5;MDGA2;DSCAML1;XKR6;FBXL7;PFKP;ASTN1
phthalate,DEHP,aver_log2_DEHP,Female,Glomerular Filtration Rate,9/45,0.000806497327120655,0.00903277006375133,4.19234194122885,29.8612549958183,SYT14;ZNF385D;CXCL13;FHIT;SNX31;SGCZ;LGR5;FAM107B;KCNH1
phthalate,DEHP,aver_log2_DEHP,Female,Attention Deficit Disorder with Hyperactivity,16/99,0.000132816949478947,0.00293631633677116,3.24480718573218,28.9648969091943,KIRREL3;ADCYAP1R1;MYT1L;MBOAT1;FHIT;ADAMTS16;ADAMTS2;SLCO3A1;ITGA11;CDH13;TLL2;NOS1;ASTN2;ZNF423;CSMD2;NCKAP5
phthalate,DEHP,aver_log2_DEHP,Female,Cholesterol,34/268,9.04433693934967e-06,0.000337655245735721,2.46585088661591,28.6368430230713,PTPRT;CNTNAP2;TENM2;DNAH2;MEGF11;NRXN1;TSHZ2;RORA;AFF3;FAM107B;IGSF21;CLMN;HNF4A;HECTD4;PRDM16;VPS52;GSG1L;DLGAP1;PGM1;COL25A1;TIMD4;ATP2B2;CACNA2D4;HNF1A;OPRM1;SGCZ;TAPBP;NELL1;KIAA0922;FAM163A;HLA-DRA;ASTN2;WDFY4;FBXL7
phthalate,DEHP,aver_log2_DEHP,Female,Calcium,11/61,0.000558805550770113,0.00723990896801559,3.69309545049063,27.6602102232631,NELL1;SLCO3A1;DAPK1;C10ORF11;KCNQ5;GATA4;DIRC3;GFRA2;SGCZ;SOX5;SYT6
phthalate,DEHP,aver_log2_DEHP,Female,Coronary Artery Disease,26/205,9.91902099261274e-05,0.00246873411371695,2.45443341044784,22.6261238017741,MEGF11;CNRIP1;NRXN3;FHIT;PARK2;C10ORF90;GOLGA3;TRIM9;CAMTA1;DLGAP1;SLC39A8;EPHB1;FNDC3B;C10ORF11;HNF1A;SEZ6L;SORCS2;SGCZ;ZC3HC1;PPP2R2C;KIAA1456;SLC9A9;CDH13;ASTN2;LGR5;ZNF334
phthalate,DEHP,aver_log2_DEHP,Female,Stroke,32/289,0.000226610440309155,0.00362576704494649,2.10665723381677,17.679653444867,PCSK2;CNTNAP2;THSD7B;ATP2A3;SNX10;FMN2;CACNA1C;LDB2;ADARB2;FHIT;JAKMIP3;PSMD6;CUX1;OTOG;CAMTA1;EPHB1;TEAD3;KCNH1;KIRREL3;CMTM8;EGLN3;KCNB1;CABLES1;ATP2B2;RUNX1;DLG2;KIF26B;ZNF831;ASTN2;DOCK2;DSCAML1;VAMP3
phthalate,DEHP,aver_log2_DEHP,Female,Body Mass Index,44/437,0.000157302660898455,0.00293631633677116,1.90114690914534,16.6489876527363,SLC44A5;GABRB1;ZC3H4;CPNE4;MEGF11;NRXN3;FMN2;LDB2;ADARB2;ABCA13;FHIT;PPL;KALRN;PARK2;C10ORF90;FAM178B;ADAMTS2;KCNT1;ADAMTS18;FAM19A2;CAMTA1;DLGAP1;SLC39A8;THSD7A;FAM19A5;KCNH1;SOX5;KIRREL3;CMTM8;ZFHX3;PCDH9;GRID1;NFATC1;MPP7;DNM3;NELL1;DAB1;PPP2R2C;ELMO1;CDH13;PCDHB3;CCDC3;ASTN2;WDFY4
phthalate,DEHP,aver_log2_DEHP,Female,Blood Pressure,44/454,0.00036307257492754,0.00542188378558459,1.82064203730273,14.4211377374979,CNTNAP2;SLC35F3;DNAH5;NRXN1;FPR3;PRR5L;FMN2;GRIK2;AFF3;FHIT;PARK2;FAM107B;IL1RL1;HECTD4;CTNNA1;TNR;EMILIN2;CAMTA1;SLC39A8;MAP4;ZNF385D;NCKAP5;RAB6B;PLXNA4;STAC;EDEM1;SLC39A11;DNAJC11;NFATC2;NFATC1;SYT14;ANK2;ATP2B2;SGCZ;TIAM1;DAB1;CEACAM7;CAMK4;SLC9A9;CDH13;ST6GALNAC3;MDGA2;DSCAML1;SHANK2
phthalate,DEHP,aver_log2_MECPP,Female,Diabetes Mellitus,19/70,0.000101594850837049,0.00530325121369394,3.11987899581281,28.6857826639653,PTPRT;CNTNAP2;WWOX;TENM4;ASAP1;SRL;SGCZ;PARP15;C4ORF50;RPS6KA2;SLC9A9;ROR1;MALRD1;CSMD3;DIRC3;ATF6;RAB6B;FBXL7;OPCML
phthalate,DEHP,aver_log2_MECPP,Female,Myocardial Infarction,48/229,3.98349547395708e-06,0.000676214642197276,2.23511093195488,27.7899184376817,SLC35F3;LUZP1;CPNE4;MEGF11;CTNND2;ARHGEF28;TSHZ2;TMPRSS4;PRDM15;LPCAT1;MIA3;ADCY8;FHIT;CMIP;ADAMTSL1;FAM188B;GRIN2A;CDH4;EVA1C;CDH23;C9ORF171;MBP;ERC2;FAM19A5;WNT3;ADAMTS6;ANKS1B;ARNT2;WWOX;PRKCB;MTUS1;SYT14;PAX5;AIG1;INADL;SGCZ;SDK1;GJB2;KIAA0922;DLG2;MTL5;NAV3;CDH13;ROR1;DOCK2;ST6GALNAC3;PDZRN3;MAD1L1
phthalate,DEHP,aver_log2_MECPP,Female,Cholesterol,53/268,7.77258209422156e-06,0.000676214642197276,2.07861621237049,24.4547287821594,PTPRT;MYOM1;CNTNAP2;PHTF2;TENM2;MEGF11;WWC2;PCSK9;GRM1;FAM107B;ADAMTSL1;HHAT;C7ORF31;HNF4A;RNF150;PGM1;KCNK10;LIMCH1;TIMD4;CACNA2D4;HNF1A;OPRM1;KIAA0922;NRG3;CDHR1;ROR1;ASTN2;WDFY4;DNAH2;MAPKAP1;NRXN1;TSHZ2;ITPR1;HPR;LTBP1;GLIS1;PHF21B;CLMN;HECTD4;PRDM16;GCNT2;SLIT3;OPCML;WWOX;KCNIP4;ATP2B2;MCC;SGCZ;NELL1;FAM163A;HLA-DRA;FBXL7;FRK
phthalate,DEHP,aver_log2_MECPP,Female,Fibrinogen,21/86,0.000231111864413438,0.0063761665375061,2.70599739243807,22.656257318572,PCSK2;RABGAP1L;SGIP1;IQSEC1;CTNND2;ANGEL1;KAZN;SEZ6L;FHIT;LPP;NR3C2;CDH4;PIKFYVE;CUX2;KCNQ1;CAMTA1;PLCH1;GALNTL6;ASTN2;ZNF423;UMODL1
phthalate,DEHP,aver_log2_MECPP,Female,Triglycerides,48/244,2.35508797741785e-05,0.00153669490526515,2.06230475022627,21.9766358228356,TDRKH;HDAC4;PRKAA2;CPNE4;AIRE;NTM;ARHGEF28;NRXN1;TSHZ2;PPP1R2P3;ITPR1;CPLX2;LPP;LTBP1;TTN;PEBP4;BAI3;FAM19A1;NCAM2;ERC2;DLGAP2;SLC12A8;IFITM10;RABGAP1L;COL27A1;PRRX1;PCDH9;GRID1;GALNT2;KCNIP4;TIMD4;PARVA;C2ORF16;BAZ1B;APOA5;SGCZ;CAMKMT;COL1A1;MARCO;WBSCR17;DAB1;CLNK;GALNTL6;DSCAML1;SSBP3;XKR6;FBXL7;ASTN1
phthalate,DEHP,aver_log2_MECPP,Female,"Cholesterol, LDL",54/304,0.00013728081616426,0.00597171550314533,1.81859397417504,16.173632732788,PTPRT;FHOD3;CNTNAP2;PHTF2;THSD7B;WWC2;HP;PCSK9;GRM1;NR3C2;ADAMTSL1;DPYSL2;C7ORF31;FAM19A2;RNF150;TP63;ANKS1B;CERS6;LIMCH1;MTUS1;ANK2;TIMD4;CACNA2D4;HNF1A;OPRM1;ANK1;SND1;CAMKMT;PLA2G15;NAV3;NRG3;KCNQ5;ROR1;ASTN2;ST6GALNAC3;ATF6;NRXN1;TSHZ2;HPR;LPP;FHIT;HECTD4;PCDH9;LRRN2;KCNIP4;ARHGAP28;SGCZ;B3GALTL;NELL1;DAB1;FAM163A;HLA-DRA;CLNK;FRK
phthalate,DEHP,aver_log2_MECPP,Female,Echocardiography,49/273,0.000212067297048651,0.0063761665375061,1.84006739026718,15.5644067141307,PTPRT;CNTNAP2;GABRB1;ALDH1L1;SLC35F3;CPNE4;FMN2;ADARB2;GRM1;CCDC91;EYS;DAPK1;CACNA2D1;SLC2A13;ANKRD44;KAZN;SORCS1;CACNA2D4;INPP4B;CACNB2;KIAA0922;NRG3;ATF6;ASTN1;SHC4;LAMA2;SLCO5A1;SLC1A7;CACNA1E;GLIS1;JAKMIP3;CTIF;GMDS;OXCT1;HIVEP3;PLXNA4;KCNIP4;SYT14;SNCAIP;AIG1;SGCZ;MPP7;ARHGAP24;B3GALTL;DLG2;KIF26B;OR4D10;RGS12;LRP11
phthalate,DEHP,aver_log2_MECPP,Female,Hip,38/202,0.000405386562099187,0.00938846350910622,1.94548369546344,15.1955301079626,THSD7B;COL13A1;TENM4;CPNE4;CTNND2;NTM;FMN2;FAM107B;TTN;ADAMTSL1;ARHGAP22;FAM154A;PPP6C;PPME1;PIEZO2;CDH23;MBP;TRMT44;CSMD3;STK32B;RGS6;TECTA;AFAP1L2;CERS6;DTNB;SLC2A13;ANKRD44;ANK1;SGCZ;B3GALTL;TIAM1;LRFN2;DLG2;NRG3;PARD3;GALNTL6;ZFPM2;DDR2
phthalate,DEHP,aver_log2_MECPP,Female,Stroke,51/289,0.000244297568486824,0.0063761665375061,1.80280392959476,14.9941429877321,PCSK2;CNTNAP2;THSD7B;TENM4;ATP2A3;GRIK4;SNX10;FMN2;ADARB2;PSMD6;SGCD;PLCE1;HMCN1;EPHB1;TEAD3;KIRREL3;FCRL4;PROX1;SPTB;RUNX1;BCAN;CACNB2;TBC1D1;CTTN;ZNF831;ASTN2;DOCK2;DSCAML1;GUCY2D;NTM;TEX101;ATP10A;CACNA1C;AK5;LTBP1;FHIT;KRT85;JAKMIP3;ACAN;TESPA1;ERI3;OTOG;CAMTA1;CMTM8;KCNB1;KCNIP4;ATP2B2;CENPF;DLG2;KIF26B;SSBP3
phthalate,DEHP,aver_log2_MECPP,Female,Body Mass Index,71/437,0.000240601570104956,0.0063761665375061,1.63581237386113,13.630191052002,SLC44A5;GABRB1;TENM4;CPNE4;MEGF11;CTNND2;FMN2;LDLRAD4;ADARB2;ABCA13;PARK2;GPR176;ADAMTS2;KCNT2;SCML4;FAM19A2;SLC39A8;FAM19A5;ANKS1B;KIRREL3;GRID2;SLC36A2;GRID1;CACNA2D1;COL23A1;SORCS1;DNM3;ADCY9;NRG3;NAV3;BDNF-AS;FAM20B;CDH13;ROR1;ASTN2;WDFY4;CREB5;LAMA2;ITPR1;NRXN3;ADCY3;ATP10A;FHIT;PPL;LPP;GLIS1;C10ORF90;ARHGAP22;ADAMTS18;CAMTA1;SLIT3;OPCML;SRPK2;WWOX;CMTM8;ZFHX3;PCDH9;ST8SIA1;KCNIP4;NFATC1;PPBP;MCC;MPP7;NELL1;DAB1;PPP2R2C;SMOC1;PLCH1;PCDHB3;GALNTL6;CCDC3
phthalate,DEHP,aver_log2_MECPP,Female,Body Height,63/385,0.00043165349467155,0.00938846350910622,1.6476318757048,12.7656662285857,CYFIP2;MYOM1;GABRB1;SLC35F3;GALNT16;PLEK;KNDC1;ABCA13;CMIP;NR3C2;ADAMTSL1;BAI3;QSOX2;DIRC3;TP63;RGS6;KCMF1;COL27A1;PRKCB;SLC2A13;OPRM1;SHISA9;ANK1;SORCS2;PARD3B;DNM3;CDH13;DOCK2;OPRD1;NTM;TSHZ2;PRDM15;ITPR1;CACNA1B;LTBP1;STK3;FAM188B;ARFRP1;ACAN;PAK1;ADAP2;ZNF507;ADAMTS17;CDH22;NPHP4;TUB;WWOX;PPP1R14C;PCDH9;SMURF1;KIAA1549L;TBCD;MCC;TBX5;GFAP;CS;TTLL5;DLG2;KIF26B;SERGEF;XKR6;FBXL7;PPIL6
phthalate,DEHP,aver_log2_MECPP,Male,Creatinine,23/92,4.48039052359102e-08,1.89832459077808e-06,4.56047197640118,77.1676119195892,GRID2;WDR37;SLC37A1;CELF2;FRMD4A;ESRRG;CACNA1C;GATA3;FOXO3;FHIT;STK3;MSRA;GRM4;NR5A2;ATXN1;GRM7;NCAM1;ERC2;SH3GL2;SHANK2;KCNH1;OPCML;RNF220
phthalate,DEHP,aver_log2_MECPP,Male,Myocardial Infarction,44/229,4.62145107840938e-10,3.80499472122372e-08,3.28447818605122,70.6003256223115,SPAG16;ITIH5;NLGN1;TENM3;DGKB;TSHZ2;FHIT;HAPLN1;EFTUD1;ADAMTSL1;AKAP13;GRIP1;STOX2;GRIN2A;CDH4;ATXN1;CUX1;EVA1C;HMCN2;PLCG2;CDH23;NCAM1;ERC2;ANKRD6;BCAS1;TMEM132D;WWOX;YES1;MTUS1;MICAL2;FOXN3;NAV2;TTC28-AS1;TSHR;SULF2;MSRA;TTLL6;SDK1;NAV3;CDH13;ROR1;ZMYND11;DOCK2;MAD1L1
phthalate,DEHP,aver_log2_MECPP,Male,Body Height,64/385,4.12742575926178e-11,1.01947416253766e-08,2.77459933904268,66.3428402471054,GABRB3;DPP10;TNFAIP8;DOCK9;XYLT1;PCSK5;MYOM3;NR3C2;ADAMTSL1;GRIP1;ATIC;FAM65B;GPR133;DIRC3;TP63;RGS6;BCAS1;ANKRD6;MAGI1;CD96;ARHGEF10;ZHX2;CAMK1D;NRG1;OPRM1;SORCS2;PARD3B;NCOR2;EML6;ANKFN1;NR5A2;MYO3B;CDH13;DOCK2;ITIH5;NLGN1;TNXB;TMED10;NTM;CEP85L;PRUNE2;TSHZ2;STK3;PAK1;ATXN1;OR8B4;MUC7;LHPP;TUB;WWOX;PPP1R14C;ATP8B1;HMGA2;ESRRG;FOXN3;ARHGAP26;PBX1;LRP1B;FMNL3;TRIM39;PPP1R1C;ITGBL1;XKR6;FBXL7
phthalate,DEHP,aver_log2_MECPP,Male,Stroke,50/289,1.39771281868636e-09,8.63087665538825e-08,2.89360925098621,58.9961457176975,PCSK2;SPAG16;DPP10;ATP2A3;GRIK4;BACH2;PITPNC1;TGM6;ANKRD6;KCNH1;KIRREL3;LHCGR;SNRPN;ACSL1;EBF1;FRMD4A;NRG1;NAV2;CTTN;ZNF831;ASTN2;DOCK2;DOCK1;CNTNAP5;KRT82;NTM;ATP10A;CACNA1C;NOL4;FHIT;HDAC9;PHF21A;ADD1;GLRA1;SNX29;ATXN1;CUX1;ERI3;PLCG2;CAMTA1;GPC5;VAT1L;DNAH12;EGLN3;SPHKAP;BMP8A;MICAL2;LHFPL3;ATP2B2;NFIC
phthalate,DEHP,aver_log2_MECPP,Male,Blood Pressure,70/454,1.66075638930564e-10,2.05103414079246e-08,2.53968917112299,57.190188124623,DPP10;SPAG16;LRGUK;TNFAIP8;PRKAG2;AFF3;TRAM2;PCSK5;SLC6A3;PARK2;RPTOR;MECOM;BBS9;ANKRD2;ZNF385D;TNS3;CSGALNACT1;MAGI1;ZNF19;CHRNB3;TMOD3;SLC39A11;FRMD4A;TTC28-AS1;RFX8;FAM101A;NAV3;MAP1B;CDH13;PRKD1;CNTNAP5;SHANK2;CEMIP;SEMA3C;CCDC149;LUZP2;SLC41A2;DNAH5;NRXN1;FOXO3;FHIT;HDAC9;THSD4;RASGRP3;SNX29;MARVELD2;CXCR2;MCMBP;CAMTA1;CSK;CTNNA2;ST3GAL1;RAB6B;SH2B3;GPC6;IL12RB2;OPCML;TMEM132D;WWOX;AUTS2;TMEM30C;POU6F2;PXDNL;ATP2B2;PML;LRP1B;ENOX1;C4ORF22;CPE;CDK14
phthalate,DEHP,aver_log2_MECPP,Male,Magnesium,16/66,7.59893026909654e-06,0.0002030482111756,4.36002934702861,51.3938593336423,KIRREL3;SLC37A1;LUZP2;HPCAL1;TM7SF3;ARID1B;PARK2;RHOBTB2;MUC1;CUX2;MECOM;NAV3;DOCK1;VAT1L;PIGH;YPEL2
phthalate,DEHP,aver_log2_MECPP,Male,Socioeconomic Factors,10/35,8.76505359412596e-05,0.00127351072808771,5.43345507669832,50.7601677326201,ABCC3;ABLIM3;CLCA2;POU6F2;ITGBL1;RORA;ZFPM2;PARK2;RGS6;C4ORF22
phthalate,DEHP,aver_log2_MECPP,Male,Hematocrit,15/61,1.2086192813625e-05,0.000271389965905944,4.44066364911386,50.2836187947394,PACRG;CSF3R;CAMK1D;HPCAL1;GRIK4;PRKAG2;NRG1;CACNA1C;C4ORF22;EML6;RFX8;SNX29;MECOM;GPC6;SOX5
phthalate,DEHP,aver_log2_MECPP,Male,Insulin,19/89,8.22057535123886e-06,0.0002030482111756,3.70240546218487,43.3509855667994,WWOX;TSSC1;TRRAP;ITPR2;NRG1;SORCS2;PARK2;RUNX2;LRP1B;CAPZB;CDH23;ITGBL1;HOMER3;ME3;FYN;FAT3;ASTN2;SCAI;SASH1
phthalate,DEHP,aver_log2_MECPP,Male,Cell Adhesion Molecules,12/49,9.28754164673493e-05,0.0012744571037464,4.40910259198482,40.9352176653024,MSRA;DPYS;XYLT1;NAV2;TNIK;PRKD1;CTNNA2;MEOX2;ZNF423;ARID1B;NGEF;CNTNAP5
phthalate,DEHP,aver_log2_MECPP,Male,Body Mass Index,62/437,4.61131479541235e-08,1.89832459077808e-06,2.29056340167046,38.6925811601028,CYFIP1;GALNT18;XYLT1;PARK2;MYOM3;AKAP13;CCND3;SCML4;GRM7;GRB10;KCNH1;SOX5;KIRREL3;GRID2;PACRG;GRID1;SFMBT2;VWA8;MYO3B;NAV3;CDH13;ROR1;TTLL11;ASTN2;CNTNAP5;CDH18;NLGN1;CHRNA3;CAMK2D;LAMA4;NRXN3;C15ORF41;ATP10A;ALOX12B;AGAP3;PTN;FHIT;LPP;C10ORF90;ATXN1;SCFD2;SLC38A6;CAMTA1;PIP5K1B;CTNNA2;OPCML;NTNG1;SRPK2;KLHL29;WWOX;AUTS2;ATP8B1;BDNF;CLEC17A;TRAPPC9;FOXN3;ARHGAP26;LRP1B;NELL1;SMOC1;TNIP3;CPEB3
phthalate,DEHP,aver_log2_MECPP,Male,Insulin Resistance,13/58,0.000127572169380618,0.00157551629185063,3.9285505124451,35.2266379881844,SRPK2;TSSC1;TRRAP;C1ORF131;PARK2;VWA8;BFSP2;CAPZB;HOMER3;FYN;C9ORF3;CTNNA2;SCAI
phthalate,DEHP,aver_log2_MECPP,Male,Waist-Hip Ratio,18/93,5.6637163334921e-05,0.000999241381694677,3.27041880969875,31.9809192536921,TNFAIP8;PACRG;GRID1;KCNAB1;LRP1B;TBX15;CCND3;GMDS;SCFD2;PNLDC1;KIF13B;ITGBL1;FYN;CTNNA2;CSMD3;GPC6;PNPLA1;OPCML
phthalate,DEHP,aver_log2_MECPP,Male,"Cholesterol, HDL",49/357,3.05008008832037e-06,9.41712227268913e-05,2.19055023923445,27.8207387600502,PCSK2;DPP10;SPAG17;RAB3C;TENM2;CLPB;PTPRM;ZBTB20;RORA;AFF3;PARK2;MECOM;GRM7;PEBP4;ERC2;DLEU7;KIRREL3;GRID2;PAQR5;GRID1;TMOD3;HPCAL1;MTUS1;RUNX2;PARD3B;RFX8;ROR1;MICU2;ATF6;DTHD1;DNAH5;NRXN1;HTT;C15ORF41;FOXO3;CTIF;GPC5;CTNNA2;CSMD3;GPC6;NTNG1;KLHL29;WWOX;MYO10;GALNT2;ARHGAP25;MSRA;LRFN5;ITGBL1
phthalate,DEHP,aver_log2_MECPP,Male,Schizophrenia,15/82,0.000435895036947971,0.00468113365765865,3.04536700660918,23.5653820996101,WWOX;ANKRD11;ZNF804A;NRG1;CACNA1C;NALCN;FHIT;CAPN14;MSRA;NINJ2;TSPAN18;CDH13;TNIK;MAD1L1;OPCML
phthalate,DEHP,aver_log2_MECPP,Male,Body Weight,31/216,8.25257792323983e-05,0.00127351072808771,2.29174753388403,21.5479266410754,HDAC4;NRP1;ATP8A2;PTPRM;LPP;FHIT;ADRA1A;HDAC9;PARK2;THSD4;CCND3;ATXN1;WDR70;GRM7;ZMIZ1;SCFD2;MYO18B;CTNNA2;KCNH1;WWOX;SLC37A1;BDNF;GRID1;GDAP1;VWA8;NR5A2;MYO3B;SMOC1;ITGBL1;DOCK1;CCDC171
phthalate,DEHP,aver_log2_MECPP,Male,Fibrinogen,15/86,0.000735432827752149,0.00698661186364541,2.87317748131015,20.7301230675533,PCSK2;IQSEC1;PTPRM;FHIT;LPP;RUNX2;NR3C2;CDH4;CUX2;RAB37;SLC16A7;CAMTA1;ASTN2;ZNF423;CNTNAP5
phthalate,DEHP,aver_log2_MECPP,Male,Attention Deficit Disorder with Hyperactivity,16/99,0.00116913450730893,0.00962587411017688,2.62185646474379,17.7014417441049,KIRREL3;PIWIL4;BCL11A;ITPR2;KSR2;NAV2;ATP2C2;FHIT;SULF2;ZMIZ1;MAP1B;ZNF385B;CDH13;ASTN2;ZNF423;GPC6
phthalate,DEHP,aver_log2_MECPP,Male,Coronary Artery Disease,27/205,0.000905593479562869,0.00798862819471531,2.06918173658666,14.4985909985705,DOCK9;CELF2;NRXN3;PTN;MEOX2;FHIT;HDAC9;BACH2;PARK2;C10ORF90;RIMS1;PEBP4;CAMTA1;GPC5;FYN;CTNNA2;SH2B3;BCAS1;BCAS4;WWOX;PDGFRA;EBF1;C10ORF11;SORCS2;SH3RF3;CDH13;ASTN2
phthalate,DEHP,aver_log2_MECPP,Male,Echocardiography,34/273,0.000598390775136527,0.00591210085834888,1.9442472507816,14.4287770819139,RAB3B;LRGUK;SEMA3C;DGKB;LUZP2;OTUD7A;PSEN2;MEOX2;NOL4;ADD1;ARHGAP44;LIMA1;CTIF;NHSL1;GRM7;GMDS;ABLIM3;HIVEP3;GPC5;ANKRD2;ZNF385D;GPC6;SH3GL2;VAT1L;BCAS1;ANKRD44;LMO3;PXDNL;ESRRG;CACNA2D4;ROR2;ZMYND11;ATF6;CCDC171
phthalate,DEHP,aver_log2_MECPP,Male,Cholesterol,33/268,0.000870498041367539,0.00796344504510304,1.9181752078657,13.5163161961331,DPP10;TENM2;NRXN1;TSHZ2;ITPR2;RORA;AFF3;NPAS2;PHF21B;ADAMTSL1;HIVEP1;BBS9;SLC25A21;LHPP;OPCML;TMEM132D;WWOX;OSBPL6;AUTS2;LIMCH1;OSBPL3;POU6F2;ATP2B2;CACNA2D4;FOXN3;KSR2;OPRM1;TPCN2;NELL1;MYO3B;ROR1;ASTN2;FBXL7
